MillisecondssinceEpoch;Vel;Watt;Ampere;Altitudine;VelocitaGPS;Percentualedellabatteria;Voltaggiodellabatteria;Capacitadellabatteria;Temperaturadellabatteria;Chilometriresidui;Chilometraggiototale;Niente;Latitudine;Longitudine
1625067937176;5.0;0.802;0.02;148.82684;3.0286787;36.0;93.0;40.1;14152.0;36.0;60.45;19.894;40.836376;14.504837
1625067937535;4.3;0.802;0.02;148.82684;3.0286787;36.0;93.0;40.1;14152.0;36.0;60.45;19.894;40.836376;14.504837
1625067938196;4.5;0.802;0.02;148.82684;3.0286787;36.0;93.0;40.1;14152.0;36.0;60.45;19.894;40.836376;14.504837
1625067938555;5.9;0.802;0.02;148.82684;3.0286787;36.0;93.0;40.1;14152.0;36.0;60.45;19.894;40.836376;14.504837
1625067938917;5.1;0.4011;0.01;148.82684;3.0286787;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.836376;14.504837
1625067939306;4.5;0.4011;0.01;148.82684;3.0286787;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.836376;14.504837
1625067939607;4.4;0.8022;0.02;148.82684;3.0286787;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.836376;14.504837
1625067939996;4.6;0.8022;0.02;148.82684;3.0286787;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.836376;14.504837
1625067940387;4.4;0.4011;0.01;148.82684;3.0286787;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.836376;14.504837
1625067940746;4.9;1.2033;0.03;148.82684;3.0286787;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.836376;14.504837
1625067941106;4.4;0.8022;0.02;148.82684;3.0286787;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.836376;14.504837
1625067941498;5.0;0.4011;0.01;148.77936;2.9197152;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.836426;14.504824
1625067941856;4.7;0.8022;0.02;148.77936;2.9197152;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.836426;14.504824
1625067942216;4.8;0.8022;0.02;148.77936;2.9197152;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.836426;14.504824
1625067942576;3.9;0.8022;0.02;148.77936;2.9197152;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.836426;14.504824
1625067943086;3.9;0.8022;0.02;148.77936;2.9197152;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.836426;14.504824
1625067943447;4.2;0.8022;0.02;148.77936;2.9197152;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.836426;14.504824
1625067943807;5.1;0.8022;0.02;148.77936;2.9197152;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.836426;14.504824
1625067944166;5.0;0.8022;0.02;148.77936;2.9197152;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.836426;14.504824
1625067944526;4.9;0.8022;0.02;148.77936;2.9197152;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.836426;14.504824
1625067944887;4.7;0.8022;0.02;148.77936;2.9197152;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.836426;14.504824
1625067945337;4.9;0.4011;0.01;148.77936;2.9197152;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.836426;14.504824
1625067945697;4.6;0.8022;0.02;148.77936;2.9197152;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.836426;14.504824
1625067946057;4.9;0.8022;0.02;148.77936;2.9197152;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.836426;14.504824
1625067946416;4.8;0.4011;0.01;148.54707;2.6511395;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.83647;14.5048275
1625067946776;4.9;0.8022;0.02;148.54707;2.6511395;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.83647;14.5048275
1625067947077;4.8;0.8022;0.02;148.54707;2.6511395;36.0;93.0;40.11;14152.0;36.0;60.45;19.894;40.83647;14.5048275
1625067947467;4.8;0.8024;0.02;148.54707;2.6511395;36.0;93.0;40.12;14152.0;36.0;60.45;19.894;40.83647;14.5048275
1625067947857;4.1;0.8024;0.02;148.54707;2.6511395;36.0;93.0;40.12;14152.0;36.0;60.45;19.894;40.83647;14.5048275
1625067948276;4.8;0.8024;0.02;148.54707;2.6511395;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.83647;14.5048275
1625067948848;4.8;0.8024;0.02;148.54707;2.6511395;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.83647;14.5048275
1625067949206;4.8;0.4012;0.01;148.54707;2.6511395;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.83647;14.5048275
1625067949566;5.1;0.8024;0.02;148.47893;2.707404;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836514;14.504811
1625067950141;4.4;0.8024;0.02;148.47893;2.707404;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836514;14.504811
1625067950496;5.0;0.8024;0.02;148.47893;2.707404;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836514;14.504811
1625067950856;4.4;0.8024;0.02;148.47893;2.707404;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836514;14.504811
1625067951247;4.0;0.8024;0.02;148.47893;2.707404;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836514;14.504811
1625067951846;4.2;0.8024;0.02;148.47893;2.707404;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836514;14.504811
1625067952206;4.8;1.2036;0.03;148.72502;2.731463;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836563;14.504791
1625067952567;4.5;0.8024;0.02;148.72502;2.731463;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836563;14.504791
1625067952956;4.4;0.8024;0.02;148.72502;2.731463;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836563;14.504791
1625067953258;3.7;0.8024;0.02;148.72502;2.731463;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836563;14.504791
1625067953646;5.0;0.8024;0.02;148.72502;2.731463;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836563;14.504791
1625067954337;5.1;0.8024;0.02;148.72502;2.731463;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836563;14.504791
1625067954756;4.9;0.8024;0.02;148.72502;2.731463;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836563;14.504791
1625067955116;5.0;0.8024;0.02;148.72502;2.731463;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836563;14.504791
1625067955478;5.0;0.4012;0.01;148.72502;2.731463;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836563;14.504791
1625067955836;5.3;0.4012;0.01;148.80164;2.838366;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836617;14.504736
1625067956227;4.6;0.8024;0.02;148.80164;2.838366;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836617;14.504736
1625067956646;4.8;0.8024;0.02;148.80164;2.838366;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836617;14.504736
1625067957036;4.8;0.8024;0.02;148.80164;2.838366;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836617;14.504736
1625067957396;4.5;0.8024;0.02;148.83867;3.11372;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836643;14.504678
1625067957757;4.4;0.8024;0.02;148.83867;3.11372;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836643;14.504678
1625067958327;4.3;0.8024;0.02;148.83867;3.11372;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836643;14.504678
1625067958718;4.3;0.8024;0.02;148.83867;3.11372;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836643;14.504678
1625067959077;4.6;1.2036;0.03;148.83867;3.11372;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836643;14.504678
1625067959436;4.5;0.8024;0.02;148.83867;3.11372;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836643;14.504678
1625067959827;4.7;0.8024;0.02;148.83867;3.11372;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836643;14.504678
1625067960187;5.0;0.8024;0.02;148.83867;3.11372;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836643;14.504678
1625067960546;3.8;1.2036;0.03;148.83867;3.11372;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836643;14.504678
1625067960877;4.9;0.4012;0.01;148.70062;3.4355512;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.83669;14.504611
1625067961237;3.7;0.8024;0.02;148.70062;3.4355512;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.83669;14.504611
1625067961628;5.0;0.8024;0.02;148.70062;3.4355512;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.83669;14.504611
1625067962016;4.8;0.8024;0.02;148.70062;3.4355512;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.83669;14.504611
1625067962376;4.4;1.2036;0.03;148.70062;3.4355512;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.83669;14.504611
1625067962736;4.4;0.8024;0.02;148.70062;3.4355512;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.83669;14.504611
1625067963696;3.7;0.8024;0.02;148.70062;3.4355512;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.83669;14.504611
1625067964056;3.9;0.8024;0.02;148.69751;3.2917244;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836723;14.504559
1625067964385;4.5;1.2036;0.03;148.69751;3.2917244;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836723;14.504559
1625067964777;5.1;0.8024;0.02;148.69751;3.2917244;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836723;14.504559
1625067965377;4.8;0.8024;0.02;148.69751;3.2917244;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836723;14.504559
1625067965741;5.2;0.4012;0.01;148.69751;3.2917244;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836723;14.504559
1625067966097;5.5;0.8024;0.02;148.69751;3.2917244;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836723;14.504559
1625067966456;5.7;1.2036;0.03;148.69751;3.2917244;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836723;14.504559
1625067966966;4.3;0.4012;0.01;148.69751;3.2917244;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836723;14.504559
1625067967326;4.5;0.4012;0.01;148.69751;3.2917244;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.836723;14.504559
1625067967716;4.7;0.8024;0.02;148.75922;2.8306792;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.83675;14.504511
1625067968077;5.3;0.4012;0.01;148.75922;2.8306792;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.83675;14.504511
1625067968587;5.3;0.8024;0.02;148.75922;2.8306792;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.83675;14.504511
1625067968976;4.8;0.8024;0.02;148.75922;2.8306792;36.0;93.0;40.12;14171.0;36.0;60.45;19.894;40.83675;14.504511
1625067969337;4.9;0.80259997;0.02;148.75922;2.8306792;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83675;14.504511
1625067969697;4.3;1.2039;0.03;148.75922;2.8306792;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83675;14.504511
1625067969999;4.1;0.40129998;0.01;148.75922;2.8306792;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83675;14.504511
1625067970387;3.9;0.80259997;0.02;148.75922;2.8306792;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83675;14.504511
1625067970957;4.1;0.80259997;0.02;148.75922;2.8306792;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83675;14.504511
1625067971317;4.1;0.80259997;0.02;148.75922;2.8306792;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83675;14.504511
1625067971676;3.8;0.80259997;0.02;148.82721;3.0746262;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83676;14.504437
1625067972036;4.4;0.80259997;0.02;148.82721;3.0746262;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83676;14.504437
1625067972368;4.4;0.80259997;0.02;148.82721;3.0746262;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83676;14.504437
1625067972756;4.5;0.40129998;0.01;148.82721;3.0746262;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83676;14.504437
1625067973326;4.7;1.2039;0.03;148.82721;3.0746262;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83676;14.504437
1625067973686;4.6;1.2039;0.03;148.82721;3.0746262;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83676;14.504437
1625067974166;4.6;0.80259997;0.02;148.82721;3.0746262;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83676;14.504437
1625067974467;4.9;0.80259997;0.02;148.82721;3.0746262;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83676;14.504437
1625067974857;5.2;0.80259997;0.02;148.82721;3.0746262;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83676;14.504437
1625067975159;5.2;1.2039;0.03;148.82721;3.0746262;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83676;14.504437
1625067975518;5.6;0.40129998;0.01;148.82721;3.0746262;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83676;14.504437
1625067975880;5.8;0.40129998;0.01;148.82721;3.0746262;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83676;14.504437
1625067976358;5.5;0.40129998;0.01;148.81546;3.150077;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83679;14.504377
1625067976896;5.6;0.80259997;0.02;148.81546;3.150077;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83679;14.504377
1625067977197;5.4;0.80259997;0.02;148.81546;3.150077;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83679;14.504377
1625067977556;5.7;0.80259997;0.02;148.81546;3.150077;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83679;14.504377
1625067977916;5.6;1.2039;0.03;148.81546;3.150077;36.0;93.0;40.13;14171.0;36.0;60.45;19.894;40.83679;14.504377
1625067978275;5.4;0.80259997;0.02;148.79468;3.5935507;36.0;93.0;40.13;14152.0;36.0;60.45;19.894;40.836834;14.504369
1625067978666;5.4;0.80259997;0.02;148.79468;3.5935507;36.0;93.0;40.13;14152.0;36.0;60.45;19.894;40.836834;14.504369
1625067979357;5.3;0.80259997;0.02;148.79468;3.5935507;36.0;93.0;40.13;14152.0;36.0;60.45;19.894;40.836834;14.504369
1625067979718;5.6;0.80259997;0.02;148.79468;3.5935507;36.0;93.0;40.13;14152.0;36.0;60.45;19.894;40.836834;14.504369
1625067980078;5.3;0.80259997;0.02;148.82256;4.419864;36.0;93.0;40.13;14152.0;36.0;60.45;19.894;40.836884;14.504358
1625067980467;5.6;0.40129998;0.01;148.82256;4.419864;36.0;93.0;40.13;14152.0;36.0;60.45;19.894;40.836884;14.504358
1625067981158;5.4;1.2039;0.03;148.82256;4.419864;36.0;93.0;40.13;14152.0;36.0;60.45;19.894;40.836884;14.504358
1625067981727;5.5;0.8028;0.02;148.82256;4.419864;36.0;93.0;40.14;14152.0;36.0;60.45;19.894;40.836884;14.504358
1625067982087;5.4;0.8028;0.02;148.82256;4.419864;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.836884;14.504358
1625067982447;5.6;0.8028;0.02;148.9009;4.479618;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83693;14.504365
1625067982805;5.6;0.8028;0.02;148.9009;4.479618;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83693;14.504365
1625067983196;5.6;0.8028;0.02;148.9009;4.479618;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83693;14.504365
1625067983556;5.6;1.2042;0.03;148.9009;4.479618;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83693;14.504365
1625067983948;5.6;0.4014;0.01;148.9009;4.479618;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83693;14.504365
1625067984635;5.8;0.4014;0.01;148.9009;4.479618;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83693;14.504365
1625067984999;5.4;0.8028;0.02;148.9009;4.479618;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83693;14.504365
1625067985356;5.8;0.8028;0.02;148.9009;4.479618;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83693;14.504365
1625067985686;5.9;1.2042;0.03;148.9009;4.479618;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83693;14.504365
1625067986045;5.6;0.8028;0.02;148.71693;4.6010685;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.836975;14.504347
1625067986376;5.9;0.8028;0.02;148.71693;4.6010685;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.836975;14.504347
1625067986737;5.8;0.4014;0.01;148.71693;4.6010685;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.836975;14.504347
1625067987127;5.8;0.4014;0.01;148.71693;4.6010685;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.836975;14.504347
1625067987486;5.7;1.2042;0.03;148.71693;4.6010685;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.836975;14.504347
1625067987848;5.6;0.8028;0.02;148.71693;4.6010685;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.836975;14.504347
1625067988206;6.5;0.8028;0.02;148.71693;4.6010685;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.836975;14.504347
1625067988566;6.0;0.8028;0.02;148.71693;4.6010685;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.836975;14.504347
1625067988896;5.8;0.8028;0.02;148.71693;4.6010685;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.836975;14.504347
1625067989226;5.8;0.8028;0.02;148.71693;4.6010685;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.836975;14.504347
1625067989589;5.7;0.8028;0.02;148.71693;4.6010685;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.836975;14.504347
1625067989947;5.5;0.8028;0.02;148.7236;4.617611;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83701;14.504296
1625067990546;5.5;0.8028;0.02;148.7236;4.617611;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83701;14.504296
1625067990906;5.6;0.4014;0.01;148.7236;4.617611;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83701;14.504296
1625067991327;5.5;0.4014;0.01;148.7236;4.617611;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83701;14.504296
1625067991716;5.8;0.8028;0.02;148.6399;4.696271;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83706;14.504308
1625067992107;5.8;0.8028;0.02;148.6399;4.696271;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83706;14.504308
1625067992466;5.7;0.8028;0.02;148.6399;4.696271;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83706;14.504308
1625067992827;5.4;0.8028;0.02;148.6399;4.696271;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83706;14.504308
1625067993397;5.5;0.8028;0.02;148.6399;4.696271;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83706;14.504308
1625067993727;6.0;0.8028;0.02;148.6399;4.696271;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83706;14.504308
1625067994088;6.1;0.8028;0.02;148.6399;4.696271;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83706;14.504308
1625067994475;5.9;0.8028;0.02;148.6399;4.696271;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.83706;14.504308
1625067995046;5.9;0.8028;0.02;148.68526;4.772645;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.8371;14.504317
1625067995407;5.9;0.8028;0.02;148.68526;4.772645;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.8371;14.504317
1625067995802;5.9;0.8028;0.02;148.68526;4.772645;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.8371;14.504317
1625067996187;5.5;0.8028;0.02;148.68526;4.772645;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.8371;14.504317
1625067996547;5.4;0.4014;0.01;148.68526;4.772645;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.8371;14.504317
1625067996905;5.4;0.8028;0.02;148.51512;4.85272;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.837135;14.504369
1625067997296;5.4;0.8028;0.02;148.51512;4.85272;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.837135;14.504369
1625067997628;5.6;0.8028;0.02;148.51512;4.85272;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.837135;14.504369
1625067997987;5.5;0.4014;0.01;148.51512;4.85272;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.837135;14.504369
1625067998347;5.6;1.2042;0.03;148.51512;4.85272;36.0;93.0;40.14;14171.0;36.0;60.45;19.894;40.837135;14.504369
1625067998736;5.6;62.4936;1.56;148.51512;4.85272;36.0;93.0;40.06;14171.0;36.0;60.45;19.894;40.837135;14.504369
1625067999096;5.8;-2.4072;-0.06;148.51512;4.85272;36.0;93.0;40.12;14171.0;36.0;60.45;19.895;40.837135;14.504369
1625067999486;5.6;0.80259997;0.02;148.52002;6.5065656;36.0;93.0;40.13;14171.0;36.0;60.45;19.895;40.837185;14.50439
1625067999876;5.6;0.40129998;0.01;148.52002;6.5065656;36.0;93.0;40.13;14171.0;36.0;60.45;19.895;40.837185;14.50439
1625068000241;5.7;0.80259997;0.02;148.52002;6.5065656;36.0;93.0;40.13;14171.0;36.0;60.45;19.895;40.837185;14.50439
1625068000597;5.5;0.40129998;0.01;148.52002;6.5065656;36.0;93.0;40.13;14152.0;36.0;60.45;19.895;40.837185;14.50439
1625068001466;5.6;0.40129998;0.01;148.52002;6.5065656;36.0;93.0;40.13;14152.0;36.0;60.45;19.895;40.837185;14.50439
1625068001826;5.4;0.40129998;0.01;148.52002;6.5065656;36.0;93.0;40.13;14152.0;36.0;60.45;19.895;40.837185;14.50439
1625068002187;5.6;0.80259997;0.02;148.52002;6.5065656;36.0;93.0;40.13;14152.0;36.0;60.45;19.895;40.837185;14.50439
1625068002547;5.4;0.80259997;0.02;148.52002;6.5065656;36.0;93.0;40.13;14152.0;36.0;60.45;19.895;40.837185;14.50439
1625068002908;5.5;0.40129998;0.01;148.38646;7.052079;36.0;93.0;40.13;14152.0;36.0;60.45;19.895;40.83723;14.504415
1625068003266;5.6;1.2039;0.03;148.38646;7.052079;36.0;93.0;40.13;14152.0;36.0;60.45;19.895;40.83723;14.504415
1625068003656;5.6;1.2039;0.03;148.38646;7.052079;36.0;93.0;40.13;14152.0;36.0;60.45;19.895;40.83723;14.504415
1625068004020;5.8;0.8028;0.02;148.38646;7.052079;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.83723;14.504415
1625068004376;5.8;0.8028;0.02;148.38646;7.052079;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.83723;14.504415
1625068004947;5.4;0.8028;0.02;148.38646;7.052079;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.83723;14.504415
1625068005337;5.9;1.2042;0.03;148.38646;7.052079;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.83723;14.504415
1625068005697;5.7;0.4014;0.01;148.38646;7.052079;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.83723;14.504415
1625068006057;5.8;0.8028;0.02;148.30533;7.27595;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837296;14.504442
1625068006417;5.5;0.8028;0.02;148.30533;7.27595;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837296;14.504442
1625068006778;5.2;0.4014;0.01;148.30533;7.27595;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837296;14.504442
1625068007347;5.2;0.4014;0.01;148.30533;7.27595;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837296;14.504442
1625068007736;4.9;0.8028;0.02;148.30533;7.27595;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837296;14.504442
1625068008096;4.7;0.8028;0.02;148.30533;7.27595;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837296;14.504442
1625068008459;3.9;0.8028;0.02;148.30533;7.27595;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837296;14.504442
1625068008850;3.9;0.8028;0.02;148.30533;7.27595;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837296;14.504442
1625068009237;3.9;0.8028;0.02;148.301;6.8488865;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837353;14.504463
1625068009596;5.8;0.8028;0.02;148.301;6.8488865;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837353;14.504463
1625068009957;5.6;0.8028;0.02;148.301;6.8488865;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837353;14.504463
1625068010530;5.5;0.8028;0.02;148.301;6.8488865;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837353;14.504463
1625068010888;5.2;0.4014;0.01;148.301;6.8488865;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837353;14.504463
1625068011246;5.8;0.4014;0.01;148.301;6.8488865;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837353;14.504463
1625068011636;6.3;0.8028;0.02;148.301;6.8488865;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837353;14.504463
1625068012117;6.7;0.8028;0.02;148.301;6.8488865;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837353;14.504463
1625068012477;6.2;0.4014;0.01;148.301;6.8488865;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837353;14.504463
1625068012836;5.8;0.8028;0.02;148.301;6.8488865;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837353;14.504463
1625068013320;5.8;0.8028;0.02;148.301;6.8488865;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837353;14.504463
1625068013737;5.6;0.8028;0.02;148.301;6.8488865;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837353;14.504463
1625068014127;5.6;0.8028;0.02;148.301;6.8488865;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837353;14.504463
1625068014606;5.7;0.8028;0.02;148.301;6.8488865;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837353;14.504463
1625068014996;6.1;0.8028;0.02;148.301;6.8488865;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837353;14.504463
1625068015356;6.3;1.2042;0.03;148.301;6.8488865;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837353;14.504463
1625068015716;6.1;0.4014;0.01;148.301;6.8488865;36.0;93.0;40.14;14152.0;36.0;60.45;19.895;40.837353;14.504463
1625068016257;6.0;0.4014;0.01;148.19722;5.2251854;36.0;93.0;40.14;14171.0;36.0;60.45;19.895;40.837406;14.504431
1625068016617;5.9;1.2042;0.03;148.19722;5.2251854;36.0;93.0;40.14;14171.0;36.0;60.45;19.895;40.837406;14.504431
1625068016918;5.3;0.8028;0.02;148.19722;5.2251854;36.0;93.0;40.14;14171.0;36.0;60.45;19.895;40.837406;14.504431
1625068017307;5.0;0.8028;0.02;148.19722;5.2251854;36.0;93.0;40.14;14171.0;36.0;60.45;19.895;40.837406;14.504431
1625068017667;5.4;1.2042;0.03;148.19722;5.2251854;36.0;93.0;40.14;14171.0;36.0;60.45;19.895;40.837406;14.504431
